"","Longitude","Latitude","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"23",4.642319,52.370511,2.942307,21.218319,10.741678,16.545532,20.501635,3.796304,0,0,0,796875,0,1663365,0,0,13181.339844,95940.585938,144293.09375,206.884033,0,0,4211.818848,0,44917.921875,0,0,4302.056152,387.863953,61.839516,29669.097656,1224.370483,46286.816406,1985.478516,164.465652,41686.59375,138.703003,0,256567.65625,2634.692871,408397.21875,8575.963867,19.650064,13.914092,8.343929,5.467893,2.293535,4.921559,8.086705,8.624093,14.203783,17.555265,17.87245,17.666391,14.52646,630.017334,6.282702,4.985644,5.718221,4.375885,5.509056,4.800389,4.38417,3.983961,4.688758,4.065885,3.84163,4.272151,"NL","STA-NL00550",1,"automatic","traffic","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62IR",3,18,2,21.6816862745098,19.8061923076923,18.804,18.6995384615385,20.6546923076923,28.3525384615385,37.0803461538461,41.1968461538462,38.8877606177606,34.297722007722,30.9362548262548,29.0047674418604,27.3552895752896,26.7536328125,28.3467441860465,28.959,31.2948262548263,33.6998455598456,32.9821923076923,31.184,30.0643076923077,29.4879615384615,28.4710769230769,26.4053461538461
"24",4.708214,51.800658,2.89176,17.626953,11.181561,13.150566,15.613039,0.265697,70380,11985,1275,840480,21675,2456925,25500,3315,7610.720703,45243.234375,115355.421875,3785.795898,0,0,10759.12793,0,46466.6875,0,0,0,0,0,4767.34668,0,10718.082031,0,0,27401.316406,327.133667,19.548607,157951.734375,3518.763672,398253.75,7986.613281,84.090569,13.716493,7.437426,4.825807,1.471828,5.356772,8.500818,8.674607,14.978238,18.572222,18.314039,17.921257,14.264393,609.629517,4.44662,3.455148,4.315833,3.21047,4.241251,3.971035,3.279396,3.228787,3.772142,3.196269,2.903849,3.289557,"NL","STA-NL00442",1,"automatic","background","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62IR",3,-999,-999,22.1266147859922,21.4048638132296,20.5742471042471,20.5684942084942,21.5103474903475,26.1474517374517,31.2766023166023,33.2286100386101,32.1062934362934,28.0518217054264,24.461875,21.2069649805448,19.1393410852713,18.870503875969,19.3461627906977,20.2580694980695,22.6465637065637,24.9748262548262,26.4027799227799,28.2677606177606,28.5652123552123,27.6159845559845,26.3956756756757,25.1296525096525
"25",4.715072,52.32745,2.932975,8.370079,17.561083,10.085044,6.548429,-3.38652,0,0,0,320535,0,1090890,0,0,654.682983,10048.441406,60214.273438,0,0,0,31803.113281,0,134406.59375,0,0,0,0,0,0,0,9681.075195,0,0,3575.788818,0,0,49779.039062,0,273289.21875,828.640869,0,13.905532,8.277705,5.420461,2.24147,4.962518,8.125015,8.62357,14.261759,17.645975,17.910196,17.695436,14.502321,637.914124,6.152154,4.864194,5.615129,4.302352,5.42502,4.75942,4.307131,3.93276,4.621097,4.004856,3.776677,4.20972,"NL","STA-NL00565",1,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,23.4891472868217,22.0961240310078,21.246511627907,20.8027131782946,22.8542635658915,26.696062992126,32.61328125,34.247265625,32.659765625,30.4279527559055,26.0162790697674,22.7976470588235,20.9362204724409,19.9318897637795,19.8078125,20.5315175097276,22.7992248062015,25.2957364341085,25.6902723735409,26.479766536965,28.1864341085271,28.3166666666667,25.5988372093023,24.5135658914729
"26",4.73,52.4,2.920261,3.76693,12.908751,11.850317,4.503274,-0.09958,3825,0,0,1337730,0,5165535,0,0,1115.037109,24013.609375,86964.09375,0,0,0,23163.941406,0,82439.921875,0,0,0,0,0,12589.359375,0,41002.410156,0,0,4060.334229,76.642303,0,47455.171875,735.811157,112114.585938,1735.628662,0,13.905039,8.354946,5.474625,2.305571,4.896268,8.057866,8.606328,14.161046,17.497101,17.84341,17.640684,14.523272,619.726501,6.329761,5.029877,5.750685,4.401475,5.550052,4.81168,4.417355,4.011452,4.708998,4.084409,3.863202,4.288581,"NL","STA-NL00703",1,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,19.5143410852713,18.6771317829457,17.7934108527132,17.824031007752,19.5461240310078,23.2050583657587,27.4817829457364,29.3934108527132,27.7860465116279,24.2196850393701,21.8980158730159,19.9588932806324,17.1701960784314,16.0192156862745,16.0412451361868,16.80078125,18.3096899224806,19.4941860465116,20.2251937984496,20.8023255813953,21.7400778210117,22.4775193798449,21.7073643410853,20.5306201550388
"27",4.766678,52.287428,2.911913,36.410828,31.193554,31.961514,34.473469,-2.546048,286365,0,0,1027905,5610,2242470,53295,0,3064.996582,29904.462891,79199.8125,5048.620605,386.631714,113.929268,45365.824219,1180.104126,116905.75,2168.515625,180.971527,1594.255127,0,0,10898.055664,0,39524.394531,0,0,4636.456543,0,0,65978.796875,125.964485,194658.921875,540.491089,0,13.81176,8.021806,5.198122,1.976346,4.961772,8.153995,8.588324,14.395681,17.792521,17.955355,17.676092,14.365702,597.528931,5.596048,4.350468,5.117373,3.912708,5.009727,4.458269,3.974252,3.679491,4.302723,3.703576,3.468834,3.864657,"NL","STA-NL00564",1,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020",3,-999,-999,20.9629921259843,19.140157480315,18.5515748031496,18.3173228346457,20.0964426877471,23.5876494023904,29.4589641434263,32.1325396825397,30.3024,28.481124497992,26.3512,22.4155378486056,20.3761904761905,19.5509803921569,19.705078125,19.106640625,20.8929411764706,23.7160784313725,25.3047244094488,25.7533333333333,29.0219607843137,31.0580392156863,26.2212598425197,23.2409448818898
"28",4.77,52.43,2.906638,12.58667,15.534613,15.956461,12.331203,-1.049321,656880,12495,1275,3246915,95880,6833745,228225,3315,3717.570312,42029.796875,129866.328125,0,0,0,0,0,27002.320312,0,0,2167.957764,0,0,24341.279297,417.726746,56658.820312,1039.993408,0,4194.717285,0,0,27777.5,0,135047.265625,23.590763,0,13.896022,8.370789,5.492252,2.333992,4.877412,8.026131,8.584315,14.113965,17.440599,17.814854,17.619261,14.525603,605.071594,6.420528,5.113122,5.821981,4.462126,5.637064,4.85376,4.484841,4.070789,4.757228,4.128866,3.909633,4.332033,"NL","STA-NL00704",4,"automatic","industrial","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo43i",3,-999,-999,27.3665369649806,26.341796875,26.278515625,26.471875,27.7478431372549,30.6574803149606,35.1071428571429,37.3484251968504,35.7754940711462,32.1909090909091,28.8468,26.5815261044177,22.9706827309237,21.9770161290323,21.7728,22.4614173228346,23.9846456692913,25.3665354330708,27.057421875,28.423046875,29.4272373540856,29.5058365758755,29.5406976744186,28.2705426356589
"29",4.773589,52.333561,2.906797,16.430069,19.504763,22.365618,17.068472,-2.595247,3315,0,0,410805,0,1292340,0,0,2810.755859,40607.824219,104496.65625,7968.713379,0,0,50310.589844,0,111819.71875,119.535851,0,2002.533447,165.257401,0,7237.358887,577.614929,26036.28125,994.74585,0,19753.349609,276.015625,16.475979,125138.3125,2036.395264,230133.71875,6548.951172,98.417366,13.845418,8.149,5.301109,2.096667,4.930023,8.120195,8.603091,14.315336,17.68231,17.912491,17.661617,14.423271,645.842957,5.853801,4.587126,5.333779,4.0776,5.191882,4.573461,4.127285,3.788073,4.442134,3.833255,3.603116,4.008502,"NL","STA-NL00561",1,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,27.887984496124,25.6496124031008,24.6372093023256,25.172480620155,29.208203125,37.63828125,44.7619047619047,45.578431372549,41.6280155642023,37.2302325581395,32.41484375,28.1906614785992,26.116796875,25.4343873517786,25.4922178988327,26.7996124031008,28.4472868217054,30.8833333333333,32.1480620155039,33.4073643410852,34.8918604651163,35.6527131782946,33.7116279069767,30.6488372093023
"30",4.780847,51.603333,2.875015,24.882374,12.397136,16.707188,24.714365,4.276886,253725,0,0,1596555,8160,2518125,45645,0,9030.53125,57069.230469,113566.554688,0,0,0,0,0,31622.994141,0,0,5978.725586,0,0,19344.388672,1563.544189,44330.308594,2991.604248,0,30001.119141,346.531281,19.752121,198478.015625,1546.363403,425546.3125,4320.265625,125.379715,13.742485,7.260841,4.760091,1.431845,5.635096,8.706732,8.670929,15.284294,19.064949,18.448734,18.121023,14.31099,607.948914,4.221325,3.356413,4.198942,3.09819,4.026478,3.832819,3.089225,3.070088,3.623525,3.084353,2.734096,3.205999,"NL","STA-NL00241",1,"automatic","background","suburban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,23.6875324675325,22.1904184100418,21.0128630705394,20.7395850622407,22.2634439834025,26.7317012448133,32.7771074380165,34.4504979253112,32.3580737704918,28.4756967213115,24.8204453441295,21.7388934426229,19.4986178861789,18.8703719008264,20.157510373444,20.8814462809917,22.234837398374,23.9250612244898,25.4520647773279,26.4955918367347,27.1954251012146,28.5558299595142,27.5254471544716,26.7879674796748
"31",4.79361963,52.37888718,2.886296,13.621602,23.492767,21.86812,13.459547,1.924814,0,0,0,1751850,0,6636885,0,0,8741.041016,79642.390625,230573.078125,3251.267822,0,0,29584.048828,0,95681.148438,0,0,0,0,0,15767.049805,0,35748.75,0,0,12497.40918,176.859436,25.320133,118670.015625,823.067322,372453.53125,4664.955566,63.660076,13.861569,8.236126,5.370469,2.174137,4.890116,8.077138,8.606862,14.25223,17.589365,17.875505,17.637518,14.461617,642.796936,6.046703,4.76668,5.493989,4.197436,5.324015,4.649982,4.244147,3.87089,4.548141,3.930238,3.7039,4.111329,"NL","STA-NL00022",-1,"automatic","background","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo42i",2,-999,250,21.9254826254826,20.0822393822394,19.0868725868726,18.645945945946,19.1767441860465,23.15,29.695719844358,32.3282945736434,30.9244186046512,27.3359073359073,23.5419607843137,20.3802371541502,17.8247011952191,16.7109375,16.54609375,17.5706563706564,19.3555984555984,21.2382239382239,22.7776061776062,24.7478764478764,25.5135135135135,26.2949612403101,25.0015503875969,23.4282945736434
"32",4.8166666,52.45000076,2.89688,18.203844,11.693515,13.108093,18.280724,2.608945,85170,0,0,1038615,510,5184915,19380,0,8855.042969,52427.820312,116501.0625,891.668762,0,0,24601.853516,0,53228.910156,0,0,6035.322266,217.97139,0,26295.214844,1121.280273,44771.277344,1911.268433,0,14919.878906,0,0,129376.9375,1276.436768,204203.53125,1990.626099,0,13.860339,8.317733,5.44771,2.284186,4.851898,8.00724,8.56671,14.125885,17.445002,17.80761,17.597544,14.491912,602.225891,6.348413,5.043544,5.747302,4.406479,5.596101,4.804772,4.459662,4.052734,4.720357,4.088648,3.865586,4.275031,"NL","STA-NL00701",1,"automatic","background","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,170,22.0756862745098,21.4019607843137,21.6317647058824,21.1547244094488,22.0454545454546,25.7468253968254,31.2584677419355,33.134,31.1302788844622,28.0513944223108,24.833734939759,21.8213709677419,18.8992,17.7314516129032,17.6552419354839,18.190438247012,19.9727272727273,21.4114624505929,22.5644268774704,23.9744094488189,25.1110236220472,25.7062745098039,24.9780392156863,23.6082352941176
"33",4.82500839,51.59360886,2.867877,19.313921,9.571607,11.405157,17.537037,7.567548,293760,6885,1020,517395,48705,1930350,96390,2295,6295.133301,37219.460938,87840.46875,5572.567383,0,0,16065.394531,235.303772,37166.632812,2978.324219,0,4734.424805,334.732605,25.284933,19750.390625,1446.016357,36121.351562,2312.8396,79.026581,16074.008789,0,0,162988.890625,1642.540283,368019.09375,4371.107422,0,13.728105,7.226469,4.742168,1.397277,5.63644,8.701723,8.655149,15.292388,19.078232,18.45612,18.123718,14.298579,599.316223,4.178957,3.327042,4.163122,3.069241,3.984956,3.795665,3.05803,3.038234,3.586131,3.055637,2.702767,3.178492,"NL","STA-NL00240",4,"automatic","traffic","suburban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/andersenFH62IR",3,25,5,28.9052459016393,26.4882517482517,23.9715677966102,24.2813983050848,27.9525423728814,38.1859745762712,48.3945106382978,51.5971489361702,46.7601646090535,41.1235887096774,35.92552,33.66112,31.6763709677419,31.32096,34.0468,37.5918577075099,40.5057480314961,40.231968503937,39.1835826771654,38.4638188976378,38.6666535433071,37.5514173228347,35.1384251968504,32.6361417322835
"34",4.832064,52.420219,2.877627,24.753113,24.094236,26.444946,25.555458,1.449772,679575,0,0,5374380,0,9543120,44625,0,8406.660156,82270.695312,211656,0,0,0,32485.119141,0,88320.210938,0,0,3021.665039,0,0,23494.007812,0,63259.945312,0,0,4715.407227,87.456688,40.151672,90942.8125,87.456688,271054.78125,829.979126,49.324821,13.839338,8.236611,5.374915,2.188155,4.858031,8.035476,8.579041,14.207527,17.532038,17.842991,17.607122,14.453472,615.753235,6.125401,4.837646,5.551085,4.248033,5.407458,4.681307,4.314104,3.931973,4.593728,3.96906,3.742575,4.142882,"NL","STA-NL00546",1,"automatic","industrial","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,29.7507751937985,29.2767441860465,28.0496124031008,27.3209302325581,29.2459143968872,35.7114624505929,42.0407843137255,44.1666666666667,40.64921875,37.1941176470588,34.1666666666667,31.1102362204724,28.2768924302789,27.3964143426295,26.9823529411764,28.063671875,29.1494208494208,29.911583011583,30.8289575289575,32.8673151750973,34.5370656370657,34.3189189189189,33.2169884169884,31.6857142857143
"35",4.838336,52.138889,2.898014,0,1.429705,0.918249,0.016374,-1.75502,0,0,0,33150,0,183855,0,0,94.827957,2559.412109,12058.490234,0,0,0,0,0,0,0,0,0,0,0,0,0,3087.516113,0,0,0,0,0,17556.160156,0,62177.082031,0,0,13.649628,7.50806,4.823568,1.511842,5.040462,8.242581,8.532658,14.663195,18.11727,18.09873,17.716866,14.170943,544.362671,4.770825,3.651181,4.465361,3.401029,4.429363,4.07165,3.494681,3.352294,3.878087,3.304836,3.06018,3.419454,"NL","STA-NL00633",-2,"automatic","background","rural","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,-999,17.8129045643153,16.8560557768924,16.0717786561265,15.4204743083004,15.5766798418972,16.7170750988142,18.8653754940712,20.75864,20.7621285140562,19.25588,17.3179761904762,15.48704,14.2253784860558,13.3065322580645,13.2972357723577,13.5375,14.7203212851406,16.2209638554217,17.8784738955823,18.830843373494,19.148406374502,18.6814229249012,18.536,18.18036
"36",4.84501123,52.38111115,2.861477,41.640373,33.713226,33.931759,40.925678,5.440407,11985,0,0,2187135,6885,6943650,6885,0,15104.236328,120860.671875,319351.75,9033.960938,982.912109,154.998383,38823.800781,2768.459473,83762.921875,4362.523438,380.213654,740.593323,0,0,22488.591797,0,53268.914062,666.247681,0,35080.039062,429.520172,25.016216,196461.8125,2638.67041,492837.5,10725.37207,92.76561,13.817566,8.141647,5.290921,2.076915,4.869308,8.07044,8.593285,14.303273,17.635975,17.88615,17.620787,14.410034,632.660217,5.863512,4.597367,5.322176,4.063234,5.183289,4.537222,4.138333,3.787135,4.442086,3.827796,3.598775,3.989832,"NL","STA-NL00007",2,"automatic","traffic","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020",3,20,1,34.23515625,30.3776470588235,28.1070588235294,30.4258823529412,35.2177165354331,50.0176,62.253515625,65.7771653543307,63.2566265060241,58.4859437751004,53.933870967742,49.3598393574297,47.3804,46.9438735177865,49.3200787401574,49.878515625,49.0945525291829,47.4494208494209,47.4217054263566,46.6140077821011,46.6922178988327,46.374609375,43.9478260869565,39.3253968253968
"37",4.86084175,52.3758316,2.856119,35.223022,35.894524,42.089367,35.82597,4.2127,114750,0,0,1035810,4080,5200725,40800,0,15662.719727,128122.078125,334421,0,0,0,28830.345703,0,83560.320312,0,0,353.41394,0,0,22154.875,0,68329.148438,0,0,37086.289062,406.031158,50.854065,243473.171875,3663.452637,556685.6875,6624.317871,153.324371,13.799971,8.097188,5.254243,2.033731,4.867028,8.073253,8.587546,14.32757,17.662209,17.893917,17.617872,14.387446,628.246948,5.778515,4.519221,5.245487,4.004024,5.12021,4.490292,4.088437,3.748988,4.393484,3.781655,3.551463,3.937019,"NL","STA-NL00020",4,"active","traffic","urban","ref","",4,18,2,34.8135658914729,30.4589147286822,29.7282945736434,33.5186046511628,37.3793774319066,46.644094488189,55.115625,61.288326848249,58.2094861660079,54.73671875,51.4341176470588,48.984375,46.8803149606299,45.2133858267716,46.3262745098039,45.4859922178988,45.2793774319066,47.0171206225681,48.7891050583657,47.9322957198443,48.6299610894942,47.8961089494163,44.8968992248062,40.8286821705427
"38",4.866208,52.359714,2.851653,31.330647,33.470303,41.609779,34.461571,4.765533,510,0,0,241740,510,2229975,510,0,15160.486328,136641.8125,322045.03125,0,0,0,29504.980469,0,82879.820312,0,0,388.397766,0,0,19535.570312,0,66193.171875,0,0,37094.53125,245.31543,0,287593.65625,1493.035034,585427.25,3672.111328,0,13.783957,8.044187,5.211852,1.986858,4.87628,8.085962,8.581508,14.35608,17.699289,17.907217,17.622265,14.363467,634.68042,5.681281,4.430788,5.162933,3.941475,5.051775,4.445461,4.029989,3.706533,4.338818,3.731151,3.499844,3.882629,"NL","STA-NL00014",2,"automatic","background","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",3,-999,65,23.6750972762646,21.7303501945525,20.3280155642023,20.0046692607004,20.38984375,23.990234375,31.1636363636364,36.655294117647,36.7885375494071,33.622619047619,30.8075697211156,26.3271653543307,24.1118577075099,23.2282352941177,23.316796875,23.842578125,24.424513618677,26.0665369649805,27.7066147859922,27.9817120622568,28.5256809338522,29.4879377431906,28.8821138211382,26.2963414634146
"39",4.87611961,52.38500214,2.854962,37.289207,33.329353,40.940964,35.938229,5.004714,83130,0,0,2127210,0,5468475,0,0,15251.370117,122797.554688,322734.75,0,0,0,33509.304688,0,88228.53125,0,0,5247.404297,0,0,28825.529297,0,63426.039062,1124.298096,0,27938.257812,610.351807,0.699683,190509.796875,4235.517578,548912.875,9539.802734,115.572281,13.791635,8.089348,5.247062,2.02396,4.855846,8.064259,8.583987,14.328796,17.658432,17.890001,17.609629,14.380772,616.145447,5.766845,4.507647,5.230383,3.992022,5.111141,4.47696,4.084703,3.745119,4.38653,3.773603,3.542876,3.924306,"NL","STA-NL00002",4,"automatic","traffic","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/undetermined",2,2,43,40.027027027027,35.4262548262548,31.3718146718147,30.5111969111969,33.0042635658915,44.0666666666667,57.8111538461539,65.1478764478764,64.5333333333333,61.4244186046512,57.3220077220077,53.6945525291829,51.4980392156863,50.488326848249,51.1763565891473,51.7132295719844,50.75,52.7143410852713,53.6565891472868,52.2457364341085,51.377519379845,51.0637065637065,49.281746031746,45.5869565217391
"40",4.88805819,52.3900032,2.85476,24.173498,31.006569,36.854301,28.215624,6.503525,117045,0,0,2150160,0,5013555,0,0,10622.504883,116264.734375,300264.125,0,0,0,23702.503906,0,90817.585938,0,0,4648.542969,200.340546,51.472958,27428.556641,1148.446167,62090.136719,2060.75,102.08577,14782.771484,0,0,185408.96875,709.329468,521946.1875,2200.529541,0,13.782166,8.074679,5.234929,2.010312,4.849292,8.059216,8.579082,14.332133,17.659903,17.888231,17.603918,14.371677,607.919617,5.746705,4.488466,5.209735,3.976626,5.099139,4.463316,4.076817,3.739488,4.375714,3.762202,3.530659,3.908695,"NL","STA-NL00012",4,"automatic","traffic","urban","ref","http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/BAM1020",3,5,3,29.8372093023256,27.0337209302326,25.2213178294574,25.262015503876,26.9898832684825,35.2556420233463,45.93203125,52.827734375,51.5758754863813,48.6727626459144,45.6171206225681,40.8560311284047,37.95,36.527519379845,36.9696498054475,36.7501945525292,36.3548638132296,37.3750972762646,37.5105058365759,36.35703125,36.9019305019305,37.5926640926641,36.4769841269841,33.6116
